reg,timestamp,valor
4380,1683052744334,29.0
4381,1683052456485,29.25
4382,1683052166870,29.0
4383,1683051878077,28.5
4384,1683051585397,28.75
4385,1683051295678,28.5
4386,1683051008041,29.25
4387,1683050712856,29.0
4388,1683050132101,28.5
4389,1683049839936,28.75
4390,1683048681635,29.0
4391,1683048387946,28.0
4392,1683048098114,28.25
4393,1683047808410,29.0
4394,1683047518680,28.25
4395,1683046649517,28.5
4396,1683046070719,29.25
4397,1683045781214,28.5
4398,1683045491394,29.25
4399,1683045201960,29.0
4400,1683044912050,28.75
4401,1683044333363,28.5
4402,1683044043749,28.75
4403,1683043464537,28.25
4404,1683043174898,28.5
4405,1683042885205,28.25
4406,1683042596625,27.75
4407,1683042014544,28.0
4408,1683041725067,27.5
4409,1683041435194,27.75
4410,1683041145363,27.5
4411,1683040275990,27.25
4412,1683039986133,26.5
4413,1683039696670,27.0
4414,1683039117120,26.25
4415,1683038827208,26.0
4416,1683038537606,25.75
4417,1683038247940,26.0
4418,1683037959353,25.75
4419,1683037666817,26.0
4420,1683037377100,25.75
4421,1683036793530,25.5
4422,1683036504057,25.25
4423,1683036214254,25.0
4424,1683035925617,25.5
4425,1683035633018,25.0
4426,1683035344555,24.5
4427,1683035051989,25.0
4428,1683034762485,24.75
4429,1683034472808,24.25
4430,1683034183054,24.5
4431,1683033893464,24.25
4432,1683033604271,24.0
4433,1683033025386,23.5
4434,1683032736152,24.25
4435,1683032447465,23.75
4436,1683032154637,24.25
4437,1683031575148,24.0
4438,1683031285661,24.25
4439,1683030995850,23.75
4440,1683030706179,23.25
4441,1683030416558,24.0
4442,1683030127975,24.5
4443,1683029545337,24.0
4444,1683028965791,23.75
4445,1683028676197,24.25
4446,1683028386613,24.0
4447,1683027806981,24.25
4448,1683027226146,24.0
4449,1683026936663,23.75
4450,1683026647006,24.0
4451,1683026357201,24.5
4452,1683025488386,24.25
4453,1683025199823,24.75
4454,1683024907369,24.25
4455,1683024038198,25.25
4456,1683023748425,25.0
4457,1683023458586,25.5
4458,1683022879520,25.25
4459,1683022589819,25.0
4460,1683022300104,25.25
4461,1683022011659,25.0
4462,1683021720097,25.25
4463,1683021427176,25.0
4464,1683021137610,25.75
4465,1683020848035,25.0
4466,1683020268311,25.25
4467,1683019688915,25.5
4468,1683019399249,25.75
4469,1683019109497,25.5
4470,1683018819558,25.75
4471,1683018529863,25.25
4472,1683018239959,25.75
4473,1683017950587,25.25
4474,1683017370200,25.75
4475,1683017082451,25.5
4476,1683016792496,25.75
4477,1683016213200,25.25
4478,1683015923771,25.75
4479,1683015342673,25.5
4480,1683013893749,25.75
4481,1683013604260,26.25
4482,1683013024769,26.0
4483,1683012735242,25.75
4484,1683012446809,26.0
4485,1683012154356,26.25
4486,1683011583501,25.5
4487,1683010675956,25.0
4488,1683010386170,25.25
4489,1683010096293,25.0
4490,1683009806794,25.25
4491,1683009517334,25.5
4492,1683009227478,25.25
4493,1683008938989,24.75
4494,1683008646324,25.5
4495,1683008356626,25.0
4496,1683008066936,24.75
4497,1683006908100,25.5
4498,1683006618263,25.0
4499,1683006328698,25.75
4500,1683006039197,25.25
4501,1683005751830,25.5
4502,1683005454641,25.25
4503,1683005165019,25.0
4504,1683004876537,25.25
4505,1683003425645,25.5
4506,1683003135774,25.75
4507,1683002266655,26.0
4508,1683001976928,25.75
4509,1683001687368,26.0
4510,1683001397766,25.25
4511,1683001108028,26.25
4512,1683000818521,25.75
4513,1682999949375,26.0
4514,1682999661696,25.5
4515,1682999371894,25.25
4516,1682998503166,26.0
4517,1682998213642,25.25
4518,1682997344549,26.25
4519,1682997055115,25.5
4520,1682996475582,26.0
4521,1682995606340,25.75
4522,1682995317820,26.25
4523,1682995028252,25.75
4524,1682994438879,26.5
4525,1682994146837,26.25
4526,1682993857026,26.75
4527,1682993567460,26.5
4528,1682993279024,27.0
4529,1682992986330,26.75
4530,1682992696671,26.5
4531,1682992118578,26.75
4532,1682991825952,27.0
4533,1682991536125,26.75
4534,1682991246360,26.5
4535,1682990666746,27.0
4536,1682990376947,27.25
4537,1682989795878,27.0
4538,1682989506318,27.25
4539,1682988347265,27.5
4540,1682987767870,27.0
4541,1682987188268,27.5
4542,1682986610135,27.75
4543,1682986317546,28.0
4544,1682986027796,27.25
4545,1682985738113,28.0
4546,1682985448606,27.75
4547,1682985158852,27.5
4548,1682984579866,28.0
4549,1682983999249,28.25
4550,1682983711517,27.75
4551,1682983421751,28.25
4552,1682983131873,28.5
4553,1682982842017,28.0
4554,1682982553366,27.75
4555,1682981971446,28.0
4556,1682981681928,28.5
4557,1682981392067,28.25
4558,1682980813750,28.75
4559,1682980521577,28.25
4560,1682980232030,29.0
4561,1682979942306,28.5
4562,1682979652552,28.75
4563,1682979072849,29.5
4564,1682978782965,28.75
4565,1682978493036,29.5
4566,1682977913479,28.75
4567,1682977333920,29.0
4568,1682977044180,28.5
4569,1682976754397,28.25
4570,1682975885241,28.75
4571,1682975595388,28.5
4572,1682975305863,28.0
4573,1682975016046,28.75
4574,1682974726442,28.25
4575,1682974437779,28.75
4576,1682973855264,28.5
4577,1682973565555,28.25
4578,1682973275772,28.5
4579,1682972986221,28.75
4580,1682972697647,29.0
4581,1682972405111,29.5
4582,1682972115427,29.25
4583,1682971825774,29.0
4584,1682971535968,28.75
4585,1682970956366,29.25
4586,1682970666701,29.0
4587,1682970376840,28.75
4588,1682970088519,29.0
4589,1682969216274,29.25
4590,1682968636849,28.75
4591,1682968347054,29.0
4592,1682968057247,28.75
4593,1682967767561,29.0
4594,1682967188237,28.75
4595,1682966608991,29.0
4596,1682966319304,28.5
4597,1682965738282,28.75
4598,1682965158697,29.25
4599,1682964869075,28.5
4600,1682964289908,28.0
4601,1682964000204,28.25
4602,1682963710469,29.25
4603,1682963420646,29.0
4604,1682963130870,28.75
4605,1682962840931,28.5
4606,1682962553944,28.0
4607,1682962253309,27.75
4608,1682961963524,28.0
4609,1682961674067,27.75
4610,1682961384182,26.75
4611,1682961094322,27.25
4612,1682960515407,27.0
4613,1682959936087,27.25
4614,1682959646454,27.0
4615,1682959067013,26.5
4616,1682958777552,27.0
4617,1682958487768,26.5
4618,1682958197821,26.75
4619,1682957908061,26.25
4620,1682957618473,26.0
4621,1682957330548,26.5
4622,1682957035399,26.25
4623,1682956745840,26.0
4624,1682956456081,25.75
4625,1682956166451,25.5
4626,1682955876710,26.0
4627,1682955587022,25.5
4628,1682955297155,25.75
4629,1682955007341,25.25
4630,1682954718801,25.0
4631,1682954426003,24.75
4632,1682954136477,25.0
4633,1682953846873,24.75
4634,1682953557065,24.0
4635,1682953267591,24.5
4636,1682952977877,24.75
4637,1682952108786,24.5
4638,1682951818933,24.25
4639,1682951529238,24.0
4640,1682951240549,23.75
4641,1682950947911,24.0
4642,1682950659420,24.25
4643,1682950077217,24.0
4644,1682949787509,23.25
4645,1682948338986,23.5
4646,1682948049444,24.0
4647,1682947759786,23.0
4648,1682947471383,24.0
4649,1682946016000,23.75
4650,1682945726480,23.0
4651,1682945438067,23.5
4652,1682945145448,23.75
4653,1682944855785,23.5
4654,1682944566268,23.0
4655,1682943986734,23.5
4656,1682943407676,23.0
4657,1682942250364,23.5
4658,1682941378687,23.75
4659,1682940798970,23.5
4660,1682940509207,23.0
4661,1682939351015,23.75
4662,1682939061531,23.5
4663,1682938483319,24.0
4664,1682938191730,23.75
4665,1682937900715,23.5
4666,1682937608306,24.0
4667,1682937318639,23.5
4668,1682937028939,24.0
4669,1682936739238,23.25
4670,1682935290834,24.0
4671,1682934711851,23.5
4672,1682934423361,24.0
4673,1682934130725,23.25
4674,1682932973099,23.5
4675,1682932099532,24.0
4676,1682931809909,23.25
4677,1682931520293,24.0
4678,1682931230395,24.5
4679,1682930941026,23.75
4680,1682930651337,23.25
4681,1682930362572,23.75
4682,1682930070522,24.0
4683,1682929781138,23.5
4684,1682929492479,23.75
4685,1682929200533,23.5
4686,1682928910862,23.25
4687,1682928621258,23.5
4688,1682928332245,23.25
4689,1682928041752,23.75
4690,1682927751904,24.0
4691,1682927462237,23.75
4692,1682927172648,23.25
4693,1682926883387,23.5
4694,1682926304420,23.75
4695,1682926015102,24.0
4696,1682925436626,23.75
4697,1682925144404,24.25
4698,1682924855941,24.0
4699,1682924563365,24.25
4700,1682924274036,24.0
4701,1682923984435,24.25
4702,1682923694936,24.0
4703,1682923405481,24.25
4704,1682923115878,23.75
4705,1682922536761,24.25
4706,1682922247211,23.75
4707,1682921957701,24.25
4708,1682921668100,24.5
4709,1682921378688,24.25
4710,1682921089104,24.0
4711,1682920800522,24.25
4712,1682920506902,24.0
4713,1682919640149,24.5
4714,1682919350618,23.75
4715,1682919061271,24.5
4716,1682918771673,24.0
4717,1682918192597,24.5
4718,1682917614521,24.25
4719,1682917325112,24.0
4720,1682917035735,24.5
4721,1682916747219,23.75
4722,1682916454702,24.25
4723,1682915875425,24.5
4724,1682914716692,24.25
4725,1682914427157,24.5
4726,1682914137536,24.0
4727,1682913847892,24.75
4728,1682913558541,24.5
4729,1682913268853,24.75
4730,1682912979172,24.5
4731,1682912689708,24.25
4732,1682912399900,24.5
4733,1682911821036,24.75
4734,1682910952274,24.5
4735,1682910662596,24.0
4736,1682910083282,24.5
4737,1682908635053,24.75
4738,1682908345271,24.25
4739,1682908055838,24.75
4740,1682907766184,24.25
4741,1682907476675,24.5
4742,1682906608047,25.0
4743,1682906319462,24.75
4744,1682904869906,24.5
4745,1682904580353,25.0
4746,1682904001332,24.75
4747,1682903130676,25.0
4748,1682902841278,24.5
4749,1682901103348,25.25
4750,1682900814698,25.0
4751,1682900233051,25.25
4752,1682899944426,24.75
4753,1682899651654,25.25
4754,1682899072748,24.5
4755,1682898783164,25.25
4756,1682898494680,24.75
4757,1682897911247,25.0
4758,1682897332096,25.25
4759,1682897042479,25.5
4760,1682896463135,25.25
4761,1682896173313,25.75
4762,1682895883820,25.0
4763,1682895594148,25.25
4764,1682895304461,25.5
4765,1682895016162,25.25
4766,1682894433989,25.0
4767,1682893854845,24.75
4768,1682893565276,24.5
4769,1682893275804,25.0
4770,1682892986126,25.25
4771,1682892696473,24.75
4772,1682891825899,25.25
4773,1682891536203,24.5
4774,1682891246501,25.25
4775,1682890957993,25.75
4776,1682890375819,25.25
4777,1682890086184,25.0
4778,1682889796554,24.75
4779,1682889507055,25.25
4780,1682889217314,25.5
4781,1682888927565,24.75
4782,1682888637813,25.0
4783,1682887769248,25.25
4784,1682887480673,24.75
4785,1682887188290,25.25
4786,1682886319204,24.5
4787,1682885451807,24.75
4788,1682885159741,24.5
4789,1682884870089,24.75
4790,1682884580263,24.5
4791,1682884001061,24.75
4792,1682883711398,24.25
4793,1682883133500,24.5
4794,1682882261497,24.75
4795,1682881971866,24.25
4796,1682881681605,24.5
4797,1682881391991,25.0
4798,1682881103461,24.75
4799,1682880232022,24.25
4800,1682879943533,24.5
4801,1682879361355,24.25
4802,1682879073044,25.0
4803,1682878780517,25.25
4804,1682878198622,25.5
4805,1682877619424,25.75
4806,1682876459675,25.25
4807,1682876170048,25.5
4808,1682875591081,25.75
4809,1682875301262,25.5
4810,1682874432734,25.0
4811,1682873273508,25.25
4812,1682872696337,24.5
4813,1682872406810,24.25
4814,1682872119050,25.0
4815,1682871823567,24.75
4816,1682871533916,24.25
4817,1682870954810,24.5
4818,1682870665157,24.75
4819,1682870085751,24.5
4820,1682868922865,24.75
4821,1682868635302,24.5
4822,1682868345883,24.25
4823,1682868057201,24.75
4824,1682867765102,24.5
4825,1682867476297,24.25
4826,1682867184021,24.0
4827,1682866313746,24.5
4828,1682866024366,23.5
4829,1682865445456,23.75
4830,1682865156126,24.0
4831,1682864866836,24.25
4832,1682864577387,24.0
4833,1682864287640,24.25
4834,1682863997968,24.0
4835,1682863708332,23.75
4836,1682863418671,24.0
4837,1682863128995,23.75
4838,1682862839329,24.0
4839,1682862549929,23.5
4840,1682862260474,24.25
4841,1682861970955,24.5
4842,1682861681280,24.0
4843,1682861101962,24.25
4844,1682860812449,24.5
4845,1682860523882,24.25
4846,1682860232025,23.75
4847,1682859942370,24.25
4848,1682859652816,23.75
4849,1682859363406,24.25
4850,1682859073882,23.75
4851,1682858784212,24.25
4852,1682858494618,23.75
4853,1682858205214,24.25
4854,1682857915723,24.0
4855,1682857332551,24.25
4856,1682856753422,23.75
4857,1682856463737,24.0
4858,1682856174069,24.25
4859,1682855884499,23.5
4860,1682855305470,24.25
4861,1682855015774,24.0
4862,1682854726370,24.25
4863,1682854436671,24.0
4864,1682854147011,23.75
4865,1682853857771,24.25
4866,1682853568113,24.0
4867,1682853278719,24.5
4868,1682852989255,24.0
4869,1682852699516,24.25
4870,1682852409898,23.5
4871,1682850671007,24.0
4872,1682850381562,23.25
4873,1682850091874,24.0
4874,1682849802295,23.75
4875,1682849512822,23.0
4876,1682848934859,23.5
4877,1682848642526,24.0
4878,1682848063446,23.5
4879,1682847773867,23.25
4880,1682847194900,23.75
4881,1682846616076,23.5
4882,1682846327416,23.0
4883,1682846035382,23.75
4884,1682845167140,24.0
4885,1682844877681,23.25
4886,1682844588049,23.5
4887,1682844009944,23.75
4888,1682842559801,24.0
4889,1682841691082,23.75
4890,1682841401396,23.25
4891,1682840822465,24.0
4892,1682840532796,23.75
4893,1682840243463,23.5
4894,1682839664553,24.0
4895,1682839375455,23.75
4896,1682838802667,24.25
4897,1682837616158,23.75
4898,1682837326524,23.25
4899,1682837037877,23.5
4900,1682836746011,23.25
4901,1682836456328,24.0
4902,1682836166690,24.25
4903,1682835587503,23.75
4904,1682835297917,24.0
4905,1682834718620,23.75
4906,1682834430040,23.5
4907,1682834138150,24.25
4908,1682833848829,24.0
4909,1682833559138,23.75
4910,1682832980215,24.25
4911,1682832690599,23.75
4912,1682832401216,24.0
4913,1682832111669,24.5
4914,1682831822241,24.0
4915,1682831532809,24.5
4916,1682831243978,24.75
4917,1682830663946,25.0
4918,1682830084810,24.75
4919,1682829795119,24.5
4920,1682829505505,25.0
4921,1682829215965,24.25
4922,1682828926462,24.75
4923,1682828637172,24.5
4924,1682828347765,24.75
4925,1682828058203,24.25
4926,1682827478899,24.5
4927,1682827189313,23.75
4928,1682826899921,24.5
4929,1682826610526,23.75
4930,1682826321927,24.5
4931,1682826029525,24.25
4932,1682825740165,24.5
4933,1682825450573,24.75
4934,1682825162151,24.25
4935,1682824578511,24.75
4936,1682823999472,24.5
4937,1682823709995,24.75
4938,1682823130502,24.5
4939,1682822840939,24.75
4940,1682822551401,24.5
4941,1682822262199,24.75
4942,1682821972668,25.0
4943,1682821683168,24.5
4944,1682821104372,24.75
4945,1682820814995,25.0
4946,1682820525467,24.75
4947,1682820236122,24.25
4948,1682819946464,24.75
4949,1682819657179,25.25
4950,1682819370311,24.75
4951,1682819069867,24.5
4952,1682818780268,24.25
4953,1682818491018,24.75
4954,1682817617966,25.25
4955,1682817039196,25.5
4956,1682815881687,25.0
4957,1682815591983,25.5
4958,1682815302542,26.0
4959,1682815012918,25.75
4960,1682814723465,25.5
4961,1682814433839,26.0
4962,1682814144260,25.25
4963,1682813854610,25.5
4964,1682813565095,26.0
4965,1682813275508,25.25
4966,1682812985971,25.75
4967,1682812696470,26.0
4968,1682812406971,25.75
4969,1682812117462,25.5
4970,1682811828010,26.0
4971,1682811538603,25.5
4972,1682810382782,25.75
4973,1682810087760,26.0
4974,1682809216988,26.25
4975,1682808927472,26.0
4976,1682808637804,26.5
4977,1682808348502,26.0
4978,1682807770703,26.25
4979,1682806899296,26.0
4980,1682806609607,26.5
4981,1682806319984,25.75
4982,1682805740746,26.0
4983,1682805451506,26.5
4984,1682805161818,25.75
4985,1682804873562,26.25
4986,1682804581851,26.0
4987,1682804289778,26.25
4988,1682803710594,25.75
4989,1682803420978,26.0
4990,1682802842019,26.25
4991,1682802552841,26.0
4992,1682802263387,26.25
4993,1682801973913,26.0
4994,1682801684258,26.25
4995,1682801104302,26.0
4996,1682800816754,25.5
4997,1682800527149,26.0
4998,1682800237782,25.5
4999,1682799948156,26.25
5000,1682799658684,26.0
5001,1682799079647,26.25
5002,1682798789930,26.0
5003,1682798500362,25.25
5004,1682797921578,25.75
5005,1682797632050,25.5
5006,1682796184445,25.25
5007,1682795892998,24.75
5008,1682795601082,24.5
5009,1682795021954,24.75
5010,1682794732336,24.25
5011,1682794442706,24.5
5012,1682794153136,24.75
5013,1682793863653,24.0
5014,1682793574244,24.5
5015,1682793284776,24.0
5016,1682792995155,24.25
5017,1682792705678,24.5
5018,1682792416312,24.0
5019,1682791837372,24.25
5020,1682791547782,24.0
5021,1682791258273,24.25
5022,1682790968686,24.0
5023,1682790679317,24.25
5024,1682790389928,24.0
5025,1682790100531,24.25
5026,1682789521555,23.75
5027,1682789232078,24.0
5028,1682788653544,23.5
5029,1682788074547,24.0
5030,1682787785010,23.75
5031,1682787495622,24.0
5032,1682787206032,24.5
5033,1682786916493,24.75
5034,1682786626925,24.5
5035,1682786047809,24.75
5036,1682785758468,25.25
5037,1682785469150,24.75
5038,1682784890180,25.0
5039,1682784600829,25.25
5040,1682783732550,24.75
5041,1682783154412,25.25
5042,1682782863051,25.0
5043,1682782570662,25.25
5044,1682781991419,25.0
5045,1682780833883,24.75
5046,1682780254922,24.5
5047,1682779674258,25.0
5048,1682779095421,24.75
5049,1682778806005,24.25
5050,1682778516403,24.5
5051,1682778227949,24.75
5052,1682777936416,24.5
5053,1682777645557,24.25
5054,1682777355234,24.0
5055,1682776770731,24.5
5056,1682776478254,24.0
5057,1682776188764,24.25
5058,1682775899351,23.75
5059,1682774154637,24.0
5060,1682773864470,23.75
5061,1682773577075,24.0
5062,1682772995948,23.75
5063,1682772707492,23.5
5064,1682772415346,23.0
5065,1682772125887,23.25
5066,1682771836415,24.0
5067,1682771257454,23.5
5068,1682770967958,23.25
5069,1682770678459,23.75
5070,1682770389039,23.25
5071,1682770100606,23.5
5072,1682769808241,23.25
5073,1682769518630,23.5
5074,1682768939726,23.25
5075,1682768651453,23.0
5076,1682768069495,23.5
5077,1682767779835,23.25
5078,1682767490422,23.5
5079,1682767200864,23.75
5080,1682766912485,23.0
5081,1682766039611,23.5
5082,1682765750180,23.75
5083,1682765460676,23.5
5084,1682765171068,23.75
5085,1682764881714,23.5
5086,1682764592207,23.25
5087,1682764302556,23.75
5088,1682763722378,23.5
5089,1682763139086,24.0
5090,1682762849584,23.75
5091,1682762560135,23.5
5092,1682761981047,24.0
5093,1682761400430,23.75
5094,1682761111029,24.0
5095,1682760821361,23.5
5096,1682760242435,24.0
5097,1682759952889,23.5
5098,1682759663466,24.0
5099,1682759084846,23.5
5100,1682758795307,23.75
5101,1682758216186,23.5
5102,1682757926978,24.0
5103,1682757637543,23.0
5104,1682757348150,23.5
5105,1682756767782,23.75
5106,1682756478180,24.25
5107,1682756188890,23.75
5108,1682755900619,24.0
5109,1682755608053,23.75
5110,1682755031151,24.25
5111,1682754449510,23.75
5112,1682754160083,24.25
5113,1682753581048,24.0
5114,1682753292663,23.75
5115,1682753000289,24.25
5116,1682752710837,23.75
5117,1682752421537,24.0
5118,1682752131956,23.75
5119,1682751842592,24.25
5120,1682751553102,23.75
5121,1682750974222,24.25
5122,1682750684937,24.5
5123,1682749815058,24.25
5124,1682749526770,24.5
5125,1682748945098,24.25
5126,1682748655506,24.5
5127,1682748367349,24.25
5128,1682748075084,24.0
5129,1682746336348,24.25
5130,1682746047024,24.0
5131,1682745467100,24.5
5132,1682744890175,24.25
5133,1682744600542,23.5
5134,1682744310994,23.75
5135,1682743153245,24.0
5136,1682742574584,23.75
5137,1682742285086,24.5
5138,1682741995818,24.25
5139,1682741706383,24.0
5140,1682740837339,24.5
5141,1682740255524,24.25
5142,1682739966029,24.0
5143,1682739679829,24.25
5144,1682739376438,24.5
5145,1682738797475,24.25
5146,1682738508030,25.0
5147,1682738219648,25.25
5148,1682737927683,25.0
5149,1682737639335,25.25
5150,1682737347289,25.5
5151,1682737057843,25.25
5152,1682736189589,25.5
5153,1682735900281,25.25
5154,1682735030457,25.5
5155,1682734740996,25.75
5156,1682734452826,25.25
5157,1682734160556,25.5
5158,1682733871143,25.0
5159,1682733581481,25.5
5160,1682732713591,25.75
5161,1682732424152,25.5
5162,1682732134788,26.0
5163,1682731845441,25.5
5164,1682731556294,25.25
5165,1682731266830,25.5
5166,1682730688027,25.75
5167,1682730398682,26.0
5168,1682729819015,25.75
5169,1682729531475,26.0
5170,1682729242071,25.5
5171,1682728953807,26.0
5172,1682728373298,26.5
5173,1682728081107,26.25
5174,1682727791752,26.0
5175,1682727503683,26.25
5176,1682727211459,26.5
5177,1682726342711,26.75
5178,1682726055391,26.5
5179,1682724894489,27.0
5180,1682724602052,27.5
5181,1682724312506,27.25
5182,1682724023246,27.0
5183,1682723444470,27.5
5184,1682723155283,27.75
5185,1682721998370,27.5
5186,1682721710391,27.75
5187,1682721419226,27.5
5188,1682721126956,27.75
5189,1682720545082,28.0
5190,1682720260334,27.75
5191,1682719959917,28.0
5192,1682719381046,27.75
5193,1682718802203,28.0
5194,1682718512765,28.25
5195,1682718223487,27.75
5196,1682717934971,28.25
5197,1682717643017,28.5
5198,1682717065195,28.0
5199,1682716486534,28.5
5200,1682716198357,28.75
5201,1682715905839,28.5
5202,1682715616282,28.25
5203,1682715326858,28.5
5204,1682712424158,28.75
5205,1682712133785,27.75
5206,1682711845176,28.75
5207,1682711553325,28.25
5208,1682710974450,28.5
5209,1682710685226,28.25
5210,1682710395926,28.0
5211,1682710106463,28.25
5212,1682709818221,28.75
5213,1682709526371,28.0
5214,1682709237759,28.25
5215,1682708946313,27.75
5216,1682708367558,28.25
5217,1682707788378,28.5
5218,1682707209830,28.0
5219,1682706631341,27.75
5220,1682706342125,27.25
5221,1682706051569,28.0
5222,1682705764147,27.5
5223,1682705474715,28.0
5224,1682705185258,27.5
5225,1682704897132,27.75
5226,1682704315831,27.5
5227,1682704026450,27.25
5228,1682703737437,27.75
5229,1682703448180,27.5
5230,1682703158944,27.25
5231,1682702869491,27.75
5232,1682702001252,27.25
5233,1682701711784,27.0
5234,1682701133993,26.75
5235,1682700842104,25.75
5236,1682700552713,26.5
5237,1682700263235,26.25
5238,1682699975183,25.5
5239,1682699681998,25.75
5240,1682699392681,25.5
5241,1682698813970,25.75
5242,1682698524569,25.5
5243,1682698235177,25.25
5244,1682697946119,25.5
5245,1682697656775,25.0
5246,1682696496787,24.5
5247,1682696209580,24.75
5248,1682695343991,24.5
5249,1682694453489,23.75
5250,1682694165520,23.5
5251,1682693873318,23.75
5252,1682693584137,23.25
5253,1682693294878,23.5
5254,1682693005664,23.25
5255,1682692716297,24.0
5256,1682692426901,23.5
5257,1682692137501,23.0
5258,1682691848144,23.5
5259,1682691269714,23.0
5260,1682690981421,22.75
5261,1682690689415,22.5
5262,1682690110692,22.75
5263,1682689821345,22.5
5264,1682689532156,22.25
5265,1682688375075,22.5
5266,1682688084869,23.0
5267,1682687508136,22.75
5268,1682686640483,23.0
5269,1682686351367,23.25
5270,1682686061831,22.75
5271,1682685476879,22.5
5272,1682685181665,22.75
5273,1682684892234,23.0
5274,1682684602822,22.25
5275,1682684024288,22.5
5276,1682683735056,22.75
5277,1682683445807,22.25
5278,1682683156391,22.0
5279,1682682866898,22.5
5280,1682682289524,22.25
5281,1682681997171,22.5
5282,1682681707883,22.75
5283,1682681129541,22.25
5284,1682680840272,22.5
5285,1682680553500,22.75
5286,1682680255757,22.5
5287,1682679962440,22.25
5288,1682679673025,22.75
5289,1682679383705,22.25
5290,1682679094421,22.75
5291,1682678227952,22.5
5292,1682677935657,22.0
5293,1682677646492,22.25
5294,1682677357229,21.75
5295,1682676778864,22.25
5296,1682676489485,22.0
5297,1682676201365,21.75
5298,1682675910761,22.0
5299,1682675618575,21.75
5300,1682675329426,22.0
5301,1682674750770,21.5
5302,1682674461561,21.75
5303,1682673881051,22.25
5304,1682673591616,22.75
5305,1682673302347,21.75
5306,1682673014971,22.0
5307,1682672719234,22.5
5308,1682671851911,22.75
5309,1682671273348,22.5
5310,1682670984198,22.75
5311,1682670694924,23.0
5312,1682670406685,22.75
5313,1682670114521,22.25
5314,1682669825190,22.5
5315,1682669246645,22.25
5316,1682668957842,21.75
5317,1682668668499,22.25
5318,1682668379098,22.5
5319,1682668089958,22.25
5320,1682667800790,22.75
5321,1682667511473,23.0
5322,1682666933199,22.75
5323,1682666356148,22.5
5324,1682665775851,23.25
5325,1682665484127,23.5
5326,1682665195134,23.25
5327,1682664905729,24.0
5328,1682664326943,23.5
5329,1682664037610,24.0
5330,1682663749491,23.5
5331,1682663457237,24.0
5332,1682662879102,23.75
5333,1682662589649,23.5
5334,1682662300340,24.0
5335,1682662011148,24.25
5336,1682661432785,24.5
5337,1682661145422,24.75
5338,1682660849864,24.5
5339,1682659693016,24.75
5340,1682659403626,24.5
5341,1682659114300,25.0
5342,1682658246597,24.75
5343,1682657668348,24.5
5344,1682657379054,24.75
5345,1682657089913,24.5
5346,1682656800881,24.75
5347,1682655933158,25.0
5348,1682655642926,24.75
5349,1682655355795,25.25
5350,1682653619426,25.0
5351,1682653330258,25.5
5352,1682653040909,24.75
5353,1682652751593,25.0
5354,1682652172983,25.25
5355,1682651883692,24.75
5356,1682651595579,24.5
5357,1682650722244,24.75
5358,1682650143886,25.0
5359,1682649854462,24.75
5360,1682649275951,24.5
5361,1682648986550,25.0
5362,1682648697440,24.5
5363,1682647831807,25.0
5364,1682646669080,25.5
5365,1682646089524,25.25
5366,1682645802141,25.0
5367,1682645512791,25.5
5368,1682644934381,25.0
5369,1682644645193,24.75
5370,1682644356063,25.0
5371,1682644066663,25.25
5372,1682643777655,25.0
5373,1682643487562,25.5
5374,1682643198556,25.0
5375,1682642908698,25.5
5376,1682642332028,25.25
5377,1682642042872,25.75
5378,1682641459595,25.5
5379,1682640882016,25.75
5380,1682640592760,26.0
5381,1682640303750,25.75
5382,1682640014367,26.25
5383,1682639725050,26.5
5384,1682639435706,25.5
5385,1682639146383,26.0
5386,1682638567867,25.75
5387,1682637988120,26.25
5388,1682637698942,25.75
5389,1682637120907,26.25
5390,1682636832927,26.0
5391,1682636539802,26.25
5392,1682636252533,26.0
5393,1682635963744,26.5
5394,1682635674571,26.0
5395,1682635386627,26.75
5396,1682634805444,27.0
5397,1682634517488,27.5
5398,1682634225366,27.75
5399,1682633936269,27.5
5400,1682633647050,27.75
5401,1682633357705,27.5
5402,1682633068806,28.0
5403,1682632491013,27.75
5404,1682631908288,28.25
5405,1682631619195,28.5
5406,1682631330003,28.75
5407,1682631040721,28.5
5408,1682630751553,28.25
5409,1682630172352,28.75
5410,1682629885133,28.0
5411,1682629597183,28.5
5412,1682629304340,27.75
5413,1682629014020,28.25
5414,1682628726877,28.0
5415,1682628437604,27.75
5416,1682628151823,28.25
5417,1682627848478,28.0
5418,1682627559534,27.75
5419,1682627276754,28.25
5420,1682626915101,28.0
5421,1682626047249,27.5
5422,1682625468490,27.25
5423,1682624890143,26.5
5424,1682624601018,27.0
5425,1682624313170,26.75
5426,1682624025964,27.25
5427,1682623681188,27.0
5428,1682622796233,26.5
5429,1682622219709,26.75
5430,1682621924241,27.0
5431,1682621635084,26.5
5432,1682621345820,26.75
5433,1682621056698,26.0
5434,1682620767612,26.75
5435,1682620485857,26.25
5436,1682619788462,26.0
5437,1682619499231,25.75
5438,1682619214127,25.5
5439,1682618322647,25.25
5440,1682617744292,25.5
5441,1682617457415,25.25
5442,1682617162576,24.5
5443,1682616583243,24.75
5444,1682616294028,24.25
5445,1682615716314,24.5
5446,1682615123926,24.25
5447,1682614547388,24.0
5448,1682614258048,23.75
5449,1682613679469,24.25
5450,1682613100367,23.75
5451,1682612813257,23.5
5452,1682612524270,23.25
5453,1682612235198,24.0
5454,1682611945843,23.25
5455,1682611655801,23.5
